mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,90875,73.0,,73.0,,252.8
2,75534,68.0,,69.0,,234.2
3,75434,72.0,,68.0,,231.9
4,90881,66.0,,69.0,,229.9
5,94158,67.0,,67.0,,228.0
6,90485,68.0,,70.0,,227.6
7,90878,66.0,,69.5,,226.6
8,68731,67.0,,67.0,,225.5
9,92730,67.0,,66.0,,223.1
10,83134,67.0,,68.0,,222.4
11,92118,66.0,,68.5,,221.7
12,97562,67.0,,65.0,,221.2
13,94153,66.0,,65.0,,217.8
14,68732,64.5,,67.0,,215.5
15,83135,63.5,,67.0,,213.6
16,74487,62.5,,67.0,,208.7
17,94155,63.0,,66.0,,208.5
18,94166,60.0,,67.0,,203.7
19,94164,62.0,,66.0,,202.6
20,90880,64.0,,63.0,,198.7
21,90486,63.0,,63.5,,198.0
22,94159,63.0,,64.0,,197.7
23,94162,62.5,,61.0,,190.8
24,74486,60.5,,59.0,,180.2
25,101371,55.5,,62.0,,179.4
26,94160,57.0,,55.5,,160.9
27,105640,51.0,,51.5,,132.4
28,94167,44.0,,52.0,,111.8
29,94165,62.0,,,,72.5
,94163,,,,,
,94154,,,,,
