mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,117441,140.5,163.1,,,163.1
2,128618,134.5,151.9,,,151.9
3,128286,130.5,151.8,,,151.8
4,174244,131.0,151.4,,,151.4
5,128806,137.5,151.3,,,151.3
6,112295,135.5,149.1,,,149.1
7,140329,139.0,148.9,,,148.9
8,104161,135.5,147.1,,,147.1
9,147549,136.5,146.0,,,146.0
10,73232,131.5,145.9,,,145.9
11,12274,136.5,145.6,,,145.6
12,118113,128.0,144.9,,,144.9
13,162711,137.0,141.4,,,141.4
14,131309,131.0,140.9,,,140.9
15,29533,124.5,134.1,,,134.1
16,136813,128.5,131.7,,,131.7
17,73166,125.5,131.6,,,131.6
18,117450,120.5,130.6,,,130.6
19,106378,128.0,130.5,,,130.5
20,117835,119.5,130.4,,,130.4
21,174572,128.5,130.1,,,130.1
22,68743,123.0,130.0,,,130.0
23,167417,129.5,129.2,,,129.2
24,973,131.5,129.1,,,129.1
25,73228,117.0,128.5,,,128.5
26,128788,137.0,128.0,,,128.0
27,13322,121.0,127.7,,,127.7
28,132745,126.5,127.2,,,127.2
29,17013,119.0,126.4,,,126.4
30,27594,121.5,126.0,,,126.0
31,73229,128.0,125.9,,,125.9
32,128456,129.5,124.1,,,124.1
33,186516,118.5,123.4,,,123.4
34,73277,121.5,122.8,,,122.8
35,124118,125.5,121.6,,,121.6
36,108891,124.5,121.1,,,121.1
37,75837,121.0,120.8,,,120.8
38,123925,125.5,120.3,,,120.3
39,128621,120.0,118.8,,,118.8
40,153777,117.5,118.5,,,118.5
41,120379,127.5,118.4,,,118.4
42,122992,121.0,116.9,,,116.9
43,175089,118.0,116.5,,,116.5
44,144610,118.5,115.8,,,115.8
45,173399,118.0,114.8,,,114.8
46,102371,121.0,114.4,,,114.4
47,78803,119.5,114.2,,,114.2
48,161594,121.0,113.0,,,113.0
49,72592,123.0,112.9,,,112.9
50,130646,120.0,112.7,,,112.7
51,147547,112.5,111.7,,,111.7
52,131935,114.0,105.8,,,105.8
53,111251,108.0,103.2,,,103.2
54,126003,113.0,101.7,,,101.7
55,192144,109.0,100.9,,,100.9
56,172117,108.0,98.6,,,98.6
57,151263,109.0,95.4,,,95.4
58,75176,109.0,94.6,,,94.6
59,167385,106.5,89.1,,,89.1
60,71839,109.5,88.7,,,88.7
61,102483,107.5,85.6,,,85.6
62,182547,100.5,80.9,,,80.9
63,180692,100.0,76.3,,,76.3
64,196057,98.5,73.7,,,73.7
65,143981,94.0,70.9,,,70.9
66,81301,92.0,69.3,,,69.3
67,94125,92.0,68.7,,,68.7
68,148842,95.0,67.8,,,67.8
69,136242,93.0,63.0,,,63.0
,180727,,,,,
,155620,,,,,
