mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,90875,71.5,,75.0,,250.0
2,92118,69.0,,73.5,,240.9
3,94155,69.5,,70.5,,236.4
4,97563,68.5,,70.5,,234.5
5,90878,69.5,,69.0,,233.8
6,112259,68.0,,70.0,,232.6
7,94166,69.5,,69.0,,231.8
8,94158,67.0,,70.0,,228.7
8,123918,67.0,,70.0,,228.7
10,105638,69.0,,69.5,,228.3
11,94157,67.0,,69.5,,225.5
11,83134,68.5,,68.0,,225.5
13,94159,68.0,,69.5,,223.4
14,97569,68.5,,67.0,,221.6
14,105642,67.5,,68.0,,221.6
16,78802,65.5,,67.5,,219.1
17,105659,67.0,,66.5,,217.8
18,97562,65.5,,67.5,,217.1
19,94154,63.0,,70.5,,216.3
20,122739,65.5,,68.5,,215.0
21,122692,70.0,,70.5,,213.6
22,119730,62.5,,68.0,,211.6
23,122693,63.0,,68.0,,209.8
24,138215,64.5,,65.0,,206.2
25,105641,64.5,,65.5,,205.9
26,128207,64.5,,66.5,,205.8
27,105654,62.0,,63.5,,190.1
28,94163,63.5,,59.0,,189.9
29,123071,62.5,,61.0,,188.3
30,94164,63.5,,55.5,,178.5
31,94160,61.5,,,,92.3
32,181636,59.0,,,,88.3
33,122740,59.0,,,,86.8
34,127482,55.5,,,,78.9
35,128232,55.5,,,,76.4
36,138213,53.5,,,,75.1
37,135646,55.0,,,,73.7
38,94162,52.5,,,,67.2
39,138887,51.5,,,,66.8
40,122808,48.5,,,,59.1
41,94165,47.0,,,,58.0
42,122807,44.0,,,,50.8
43,128289,45.0,,,,49.7
44,128435,40.0,,,,37.2
