mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,106377,,,,,230.0
2,80229,,,,,229.0
3,94910,,,,,228.0
4,117837,,,,,224.5
5,124280,,,,,224.0
6,117461,,,,,223.0
7,112974,,,,,221.0
8,106375,,,,,220.0
9,92161,,,,,220.0
10,105255,,,,,219.5
11,108006,,,,,218.0
12,106371,,,,,216.5
13,99978,,,,,215.0
13,79930,,,,,215.0
15,96704,,,,,214.5
16,105256,,,,,212.0
17,119718,,,,,211.0
17,117459,,,,,211.0
19,117450,,,,,210.0
20,94238,,,,,208.5
21,110986,,,,,207.0
22,150863,,,,,206.0
23,110987,,,,,204.5
24,66557,,,,,202.0
25,117835,,,,,201.0
26,116086,,,,,200.0
27,102250,,,,,198.5
27,106254,,,,,198.5
29,110988,,,,,196.5
29,111251,,,,,196.5
29,128839,,,,,196.5
32,117451,,,,,194.0
33,105244,,,,,193.5
34,124590,,,,,193.0
35,92737,,,,,192.5
36,111474,,,,,192.0
37,131967,,,,,191.0
38,108519,,,,,190.5
39,112975,,,,,190.0
40,130649,,,,,189.0
41,133613,,,,,187.0
42,124118,,,,,186.0
43,117441,,,,,184.0
44,134879,,,,,183.5
45,118112,,,,,180.0
46,138379,,,,,179.5
46,124156,,,,,179.5
48,124158,,,,,179.0
49,106257,,,,,177.5
49,128783,,,,,177.5
51,131309,,,,,174.5
52,116084,,,,,174.0
53,117462,,,,,171.0
54,117493,,,,,170.5
54,117490,,,,,170.5
56,128789,,,,,170.0
57,124117,,,,,167.5
58,117496,,,,,166.0
59,120072,,,,,164.0
60,124157,,,,,162.5
61,118117,,,,,161.5
62,109565,,,,,160.0
63,107972,,,,,157.0
64,142929,,,,,156.0
65,78709,,,,,152.0
66,129572,,,,,142.0
67,120074,,,,,134.0
68,131882,,,,,127.0
69,131883,,,,,123.0
70,131881,,,,,74.0
