mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,106378,105.5,,97.0,,288.5
2,73277,99.0,,100.5,,283.5
3,128618,94.5,,101.0,,280.3
4,2950,97.0,,99.0,,277.1
5,118113,98.5,,99.0,,276.9
6,174244,98.0,,103.5,,276.2
7,72563,96.0,,98.0,,272.9
8,32297,97.0,,97.5,,271.3
9,142646,96.5,,96.5,,270.8
10,29533,94.0,,96.0,,268.6
11,157213,96.5,,94.5,,266.8
12,68743,97.0,,94.0,,266.0
13,73166,91.5,,95.5,,265.3
13,445,95.0,,94.5,,265.3
15,128621,95.5,,92.5,,263.4
16,108891,95.0,,94.5,,263.1
17,43223,97.0,,94.5,,263.0
17,13322,90.0,,94.0,,263.0
19,72592,97.0,,93.0,,260.7
20,73228,91.5,,95.0,,259.5
21,113115,93.0,,92.0,,258.9
22,128286,94.5,,91.5,,258.1
23,131309,93.0,,89.5,,256.0
24,65420,95.0,,92.0,,255.2
25,35788,95.0,,91.0,,253.8
26,73232,92.5,,93.0,,253.6
27,132745,95.5,,89.5,,251.1
28,973,93.0,,91.0,,249.1
29,138409,93.0,,88.5,,247.5
30,139964,91.5,,88.0,,243.8
31,124118,91.0,,89.0,,242.2
32,139237,90.0,,,,123.1
33,112944,91.0,,,,122.6
34,68745,90.0,,,,121.9
35,27594,89.0,,,,121.1
36,71839,87.5,,,,120.3
37,134127,85.0,,,,119.4
38,132096,87.5,,,,119.3
39,94238,90.5,,,,118.4
40,128111,86.5,,,,117.7
41,106257,85.0,,,,116.8
42,128806,87.0,,,,115.7
43,75837,88.0,,,,115.4
44,123925,86.5,,,,115.3
45,90236,86.0,,,,115.2
46,112295,89.0,,,,114.9
47,73229,84.0,,,,113.9
48,102371,84.5,,,,112.9
49,128839,82.0,,,,112.1
50,111930,81.0,,,,100.2
