mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,147756,92.5,123.8,90.0,125.2,249.0
2,105654,91.0,119.3,90.0,125.3,244.6
3,117439,92.5,120.6,89.0,122.1,242.7
4,139177,88.5,117.3,90.5,122.6,239.9
5,94155,90.0,119.0,89.5,120.2,239.2
5,164611,87.5,113.1,92.0,126.1,239.2
7,165389,89.5,117.7,91.0,121.4,239.1
8,68732,90.0,116.7,89.5,120.6,237.3
9,166755,89.0,115.5,88.5,118.4,233.9
10,94166,90.0,113.5,85.5,112.1,225.6
11,92118,87.5,110.7,88.5,112.5,223.2
12,133797,89.0,106.7,89.0,111.2,217.9
13,147308,87.5,107.7,88.0,109.4,217.1
14,138215,85.5,106.4,85.0,107.4,213.8
15,180773,86.0,104.3,85.0,102.3,206.6
16,136810,84.5,99.2,85.0,105.2,204.4
17,153057,83.0,99.0,82.0,103.3,202.3
18,120490,84.0,99.2,83.0,102.9,202.1
19,183861,84.0,99.0,82.0,102.1,201.1
20,200216,83.0,98.4,81.5,101.9,200.3
21,153416,84.0,98.8,82.0,101.1,199.9
22,104267,83.0,100.2,80.0,96.1,196.3
23,169055,84.0,100.7,81.0,95.5,196.2
24,94159,81.5,96.2,80.5,99.8,196.0
25,188721,85.0,101.3,80.0,94.6,195.9
26,144033,83.5,99.0,78.0,95.3,194.3
27,157257,83.0,95.6,78.5,96.8,192.4
28,189832,82.5,94.8,78.5,96.6,191.4
29,187419,82.0,94.4,79.5,96.0,190.4
30,166476,81.0,94.2,78.5,92.2,186.4
31,169013,81.0,93.3,,,93.3
32,175918,80.0,93.1,,,93.1
33,122739,81.5,91.8,,,91.8
34,174276,77.5,87.9,,,87.9
35,180411,79.0,87.8,,,87.8
36,200266,78.0,85.7,,,85.7
37,169014,76.0,84.4,,,84.4
38,204425,76.0,83.9,,,83.9
39,128289,76.5,81.6,,,81.6
40,171381,75.5,80.9,,,80.9
