mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,128286,131.5,,132.5,,254.7
2,108516,132.0,,130.5,,251.0
3,92412,130.5,,128.0,,246.3
4,131935,129.5,,129.5,,244.7
5,162711,130.0,,130.5,,244.4
6,120379,131.5,,128.0,,242.6
7,147546,129.0,,128.0,,239.1
8,128281,130.0,,127.5,,238.0
9,128230,127.5,,127.5,,235.5
10,123469,128.5,,127.5,,235.3
11,135817,131.5,,124.5,,234.8
12,128806,130.5,,125.5,,234.3
13,99979,126.0,,127.5,,233.8
14,134879,128.0,,126.0,,233.7
15,138409,123.5,,131.0,,233.6
16,128558,128.0,,127.0,,231.5
17,94910,126.0,,125.0,,227.3
18,117451,124.0,,126.5,,226.4
19,75148,125.5,,125.0,,225.4
20,167413,126.0,,123.5,,223.6
21,55369,125.5,,123.5,,221.7
22,112975,122.5,,124.5,,219.6
23,106257,128.0,,118.5,,218.7
24,106375,125.5,,120.5,,217.3
25,117450,125.0,,121.0,,216.8
26,123053,123.0,,123.5,,216.7
27,13322,125.0,,121.5,,216.2
28,132096,123.5,,121.5,,214.5
29,99978,123.5,,121.5,,212.0
30,123198,125.0,,119.5,,192.6
31,124158,122.0,,,,107.1
32,117441,122.5,,,,106.5
32,112973,122.5,,,,106.5
34,128448,122.0,,,,105.6
34,149499,122.0,,,,105.6
36,156410,121.0,,,,103.8
37,120072,120.5,,,,103.4
38,106377,121.0,,,,102.8
39,117461,120.0,,,,102.5
40,153811,120.5,,,,102.4
41,78558,120.0,,,,102.0
42,124590,119.5,,,,99.6
43,128280,118.0,,,,98.4
44,2377,118.5,,,,98.3
45,81301,119.0,,,,97.7
46,110528,118.0,,,,97.4
47,73141,118.5,,,,97.3
48,101324,117.0,,,,96.6
49,99965,117.5,,,,96.5
50,128447,117.5,,,,96.0
51,147017,117.0,,,,95.1
52,128518,115.5,,,,92.9
53,123925,115.5,,,,91.9
54,135119,116.0,,,,90.3
55,67479,114.5,,,,89.6
56,164621,114.0,,,,89.2
57,111251,113.5,,,,88.8
58,106090,114.0,,,,88.7
59,128446,111.5,,,,84.7
60,83056,111.0,,,,84.3
61,75708,113.0,,,,83.4
62,107972,110.5,,,,82.4
63,96704,109.5,,,,80.1
64,110908,108.5,,,,78.3
65,115912,107.5,,,,76.0
66,121173,105.0,,,,72.0
67,139429,103.0,,,,67.9
68,128788,103.0,,,,63.9
69,94253,92.0,,,,46.1
70,131913,89.5,,,,36.6
,97610,,,,,
,147549,,,,,
,135583,,,,,
